OG	tree	original_polytomies	resolved_polytomies	inconsistent_triples	prunned_leaves
OG13779	(Solyc01g056690.4.1[&&NHX:species=Tomato],Sopen01g020840.1[&&NHX:species=S. Pennelli],Capana01g002293[&&NHX:species=Dom. pepper],Capang01g001988[&&NHX:species=Wild pepper])S;	0	0	0	
OG14421	(Sopen05g030820.1[&&NHX:species=S. Pennelli],SPI05g04528.1[&&NHX:species=S. pimp],PGSC0003DMP400020641[&&NHX:species=Potato],Solyc05g052270.3.1[&&NHX:species=Tomato],SLYcer10g02440.1[&&NHX:species=Tomato Cherry])S;	0	0	0	
OG14524	(Sopen04g026880.1[&&NHX:species=S. Pennelli],PGSC0003DMP400042968[&&NHX:species=Potato],SLYcer04g04433.1[&&NHX:species=Tomato Cherry],SPI04g04063.1[&&NHX:species=S. pimp],Solyc04g064940.3.1[&&NHX:species=Tomato])S;	0	0	0	
OG14727	((Solyc04g009040.4.1[&&NHX:species=Tomato],SLYcer04g00530.1[&&NHX:species=Tomato Cherry],Sopen04g004220.1[&&NHX:species=S. Pennelli],PGSC0003DMP400020383[&&NHX:species=Potato])S,PGSC0003DMP400011521[&&NHX:species=Potato])D;	0	0	0	
OG14899	(SPI12g03215.1[&&NHX:species=S. pimp],PGSC0003DMP400027752[&&NHX:species=Potato],Sopen12g016660.1[&&NHX:species=S. Pennelli],Solyc12g036330.1.1[&&NHX:species=Tomato],Capana12g002053[&&NHX:species=Dom. pepper])S;	0	0	0	
OG14916	(Capana04g001267[&&NHX:species=Dom. pepper],SLYcer04g04833.1[&&NHX:species=Tomato Cherry],SPI04g04322.1[&&NHX:species=S. pimp],Capang04g001211[&&NHX:species=Wild pepper],Solyc04g071680.2.1[&&NHX:species=Tomato])S;	0	0	0	
OG15069	(Solyc07g008790.3.1[&&NHX:species=Tomato],Capang07g000602[&&NHX:species=Wild pepper],Capana07g000578[&&NHX:species=Dom. pepper],(PGSC0003DMP400048344[&&NHX:species=Potato],PGSC0003DMP400048345[&&NHX:species=Potato])D)S;	0	0	0	
OG15264	((Solyc04g074030.3.1[&&NHX:species=Tomato],PGSC0003DMP400030947[&&NHX:species=Potato],SPI04g04493.1[&&NHX:species=S. pimp])S,((Solyc04g074000.3.1[&&NHX:species=Tomato],Solyc04g074020.2.1[&&NHX:species=Tomato])D,PGSC0003DMP400030945[&&NHX:species=Potato])S)D;	0	0	0	
OG15589	(SLYcer08g00629.1[&&NHX:species=Tomato Cherry],Capana01g003862[&&NHX:species=Dom. pepper],Capang08g000782[&&NHX:species=Wild pepper],SPI08g00600.1[&&NHX:species=S. pimp],Solyc08g013940.3.1[&&NHX:species=Tomato],Sopen08g004800.1[&&NHX:species=S. Pennelli])S;	0	0	0	
OG15624	(PGSC0003DMP400016150[&&NHX:species=Potato],Solyc03g123860.4.1[&&NHX:species=Tomato],SLYcer03g05514.1[&&NHX:species=Tomato Cherry],Sopen03g041600.1[&&NHX:species=S. Pennelli],SPI03g05541.1[&&NHX:species=S. pimp],Capana03g000038[&&NHX:species=Dom. pepper])S;	0	0	0	
OG15648	(SPI09g03467.1[&&NHX:species=S. pimp],Solyc09g064520.3.1[&&NHX:species=Tomato],PGSC0003DMP400015077[&&NHX:species=Potato],Capana09g001097[&&NHX:species=Dom. pepper],Sopen09g025680.1[&&NHX:species=S. Pennelli],SLYcer09g03570.1[&&NHX:species=Tomato Cherry])S;	0	0	0	
OG15658	(SLYcer01g06212.1[&&NHX:species=Tomato Cherry],Capang01g002773[&&NHX:species=Wild pepper],Solyc01g080770.3.1[&&NHX:species=Tomato],PGSC0003DMP400011126[&&NHX:species=Potato],Sopen01g030750.1[&&NHX:species=S. Pennelli],SPI01g06512.1[&&NHX:species=S. pimp])S;	0	0	0	
OG15684	(Capang09g001632[&&NHX:species=Wild pepper],Capana09g002110[&&NHX:species=Dom. pepper],SPI09g00245.1[&&NHX:species=S. pimp],Sopen09g002380.1[&&NHX:species=S. Pennelli],Solyc09g007510.3.1[&&NHX:species=Tomato],SLYcer09g00346.1[&&NHX:species=Tomato Cherry])S;	0	0	0	
OG15775	(Sopen08g020520.1[&&NHX:species=S. Pennelli],SPI08g04959.1[&&NHX:species=S. pimp],Capang01g003184[&&NHX:species=Wild pepper],SLYcer08g05067.1[&&NHX:species=Tomato Cherry],Solyc08g066650.3.1[&&NHX:species=Tomato],Capana08g000570[&&NHX:species=Dom. pepper])S;	0	0	0	
OG15827	(SPI01g07374.1[&&NHX:species=S. pimp],Solyc01g096490.3.1[&&NHX:species=Tomato],Capang00g003831[&&NHX:species=Wild pepper],Capana00g002859[&&NHX:species=Dom. pepper],Sopen01g040220.1[&&NHX:species=S. Pennelli],SLYcer01g07898.1[&&NHX:species=Tomato Cherry])S;	0	0	0	
OG15843	(Sopen03g037390.1[&&NHX:species=S. Pennelli],Capana03g000648[&&NHX:species=Dom. pepper],SPI03g05102.1[&&NHX:species=S. pimp],SLYcer03g05043.1[&&NHX:species=Tomato Cherry],Solyc03g118510.3.1[&&NHX:species=Tomato],Capang03g000674[&&NHX:species=Wild pepper])S;	0	0	0	
OG15918	(Solyc07g062940.4.1[&&NHX:species=Tomato],Capang07g002186[&&NHX:species=Wild pepper],SLYcer07g05330.1[&&NHX:species=Tomato Cherry],Capana07g002166[&&NHX:species=Dom. pepper],SPI07g06049.1[&&NHX:species=S. pimp],Sopen07g031130.1[&&NHX:species=S. Pennelli])S;	0	0	0	
OG15923	(Sopen03g028110.1[&&NHX:species=S. Pennelli],Capana03g001696[&&NHX:species=Dom. pepper],Capang03g001638[&&NHX:species=Wild pepper],SPI03g04048.1[&&NHX:species=S. pimp],Solyc03g097350.4.1[&&NHX:species=Tomato],SLYcer03g03990.1[&&NHX:species=Tomato Cherry])S;	0	0	0	
OG15952	(SLYcer11g04068.1[&&NHX:species=Tomato Cherry],Solyc11g071680.2.1[&&NHX:species=Tomato],Capana11g000453[&&NHX:species=Dom. pepper],SPI11g04135.1[&&NHX:species=S. pimp],PGSC0003DMP400005382[&&NHX:species=Potato],Sopen11g029350.1[&&NHX:species=S. Pennelli])S;	0	0	0	
OG16037	(SPI03g03998.1[&&NHX:species=S. pimp],Capang03g001691[&&NHX:species=Wild pepper],Capana03g001763[&&NHX:species=Dom. pepper],Solyc03g096890.3.1[&&NHX:species=Tomato],SLYcer03g03939.1[&&NHX:species=Tomato Cherry],Sopen03g027640.1[&&NHX:species=S. Pennelli])S;	0	0	0	
OG16122	((PGSC0003DMP400040264[&&NHX:species=Potato],Capang09g001690[&&NHX:species=Wild pepper],Solyc11g020260.3.1[&&NHX:species=Tomato],SLYcer11g01263.1[&&NHX:species=Tomato Cherry],SPI11g01390.1[&&NHX:species=S. pimp])S,PGSC0003DMP400040263[&&NHX:species=Potato])D;	0	0	0	
OG16154	(Capang07g001909[&&NHX:species=Wild pepper],Sopen07g029180.1[&&NHX:species=S. Pennelli],Capana07g001917[&&NHX:species=Dom. pepper],SPI07g05832.1[&&NHX:species=S. pimp],Solyc07g055810.3.1[&&NHX:species=Tomato],PGSC0003DMP400030204[&&NHX:species=Potato])S;	0	0	0	
OG16711	(SLYcer03g00300.1[&&NHX:species=Tomato Cherry],Capang03g002403[&&NHX:species=Wild pepper],Capana03g002487[&&NHX:species=Dom. pepper],Sopen03g003040.1[&&NHX:species=S. Pennelli],SPI03g00518.1[&&NHX:species=S. pimp],PGSC0003DMP400054040[&&NHX:species=Potato],Solyc03g007050.3.1[&&NHX:species=Tomato])S;	0	0	0	
OG16735	(SLYcer08g05050.1[&&NHX:species=Tomato Cherry],(PGSC0003DMP400050749[&&NHX:species=Potato],PGSC0003DMP400050750[&&NHX:species=Potato])D,Sopen08g020310.1[&&NHX:species=S. Pennelli],Solyc08g066490.3.1[&&NHX:species=Tomato],SPI08g04943.1[&&NHX:species=S. pimp])S;	0	0	8	Capana08g000468
OG16775	(Sopen09g004230.1[&&NHX:species=S. Pennelli],SPI09g00488.1[&&NHX:species=S. pimp],SLYcer09g00600.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400004764[&&NHX:species=Potato],Capana00g002267[&&NHX:species=Dom. pepper],Capang09g001901[&&NHX:species=Wild pepper],Solyc09g009490.4.1[&&NHX:species=Tomato])S;	0	0	0	
OG16800	(Sopen01g006720.1[&&NHX:species=S. Pennelli],SLYcer01g00990.1[&&NHX:species=Tomato Cherry],Solyc01g010900.3.1[&&NHX:species=Tomato],PGSC0003DMP400069225[&&NHX:species=Potato],Capana01g002203[&&NHX:species=Dom. pepper],SPI01g01048.1[&&NHX:species=S. pimp],Capang01g001908[&&NHX:species=Wild pepper])S;	0	0	0	
OG16809	(SPI10g00570.1[&&NHX:species=S. pimp],Sopen10g005170.1[&&NHX:species=S. Pennelli],Capana10g000622[&&NHX:species=Dom. pepper],Capang10g000475[&&NHX:species=Wild pepper],SLYcer10g00705.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400032896[&&NHX:species=Potato],Solyc10g009390.3.1[&&NHX:species=Tomato])S;	0	0	0	
OG16850	(Solyc07g006620.4.1[&&NHX:species=Tomato],SPI07g00365.1[&&NHX:species=S. pimp],Sopen07g002730.1[&&NHX:species=S. Pennelli],Capang07g000018[&&NHX:species=Wild pepper],PGSC0003DMP400047759[&&NHX:species=Potato],Capana07g000065[&&NHX:species=Dom. pepper],SLYcer07g00296.1[&&NHX:species=Tomato Cherry])S;	0	0	0	
OG16928	(SPI04g00728.1[&&NHX:species=S. pimp],Sopen04g005700.1[&&NHX:species=S. Pennelli],Solyc04g011520.3.1[&&NHX:species=Tomato],PGSC0003DMP400048246[&&NHX:species=Potato],Capana05g000345[&&NHX:species=Dom. pepper],SLYcer04g00914.1[&&NHX:species=Tomato Cherry],Capang05g000301[&&NHX:species=Wild pepper])S;	0	0	0	
OG16943	(Solyc03g007270.3.1[&&NHX:species=Tomato],Capana03g002043[&&NHX:species=Dom. pepper],Capang03g001936[&&NHX:species=Wild pepper],SPI03g00540.1[&&NHX:species=S. pimp],SLYcer03g00321.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400016037[&&NHX:species=Potato],Sopen03g003240.1[&&NHX:species=S. Pennelli])S;	0	0	0	
OG16947	(Capang09g001668[&&NHX:species=Wild pepper],Capana09g002160[&&NHX:species=Dom. pepper],Sopen09g002600.1[&&NHX:species=S. Pennelli],Solyc09g007750.4.1[&&NHX:species=Tomato],SLYcer09g00368.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400036310[&&NHX:species=Potato],SPI09g00275.1[&&NHX:species=S. pimp])S;	0	0	0	
OG17001	(Capang01g005060[&&NHX:species=Wild pepper],SPI01g08572.1[&&NHX:species=S. pimp],SLYcer01g08350.1[&&NHX:species=Tomato Cherry],Solyc01g109590.3.1[&&NHX:species=Tomato],Sopen01g051780.1[&&NHX:species=S. Pennelli],Capana12g001020[&&NHX:species=Dom. pepper],PGSC0003DMP400001410[&&NHX:species=Potato])S;	0	0	0	
OG17033	(Sopen09g011120.1[&&NHX:species=S. Pennelli],Capana09g000081[&&NHX:species=Dom. pepper],Solyc09g018280.1.1[&&NHX:species=Tomato],SLYcer09g01644.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400038085[&&NHX:species=Potato],Capang09g000078[&&NHX:species=Wild pepper],SPI09g01506.1[&&NHX:species=S. pimp])S;	0	0	0	
OG17051	(SPI09g00901.1[&&NHX:species=S. pimp],PGSC0003DMP400058986[&&NHX:species=Potato],SLYcer09g00991.1[&&NHX:species=Tomato Cherry],Capang09g001270[&&NHX:species=Wild pepper],Sopen09g005940.1[&&NHX:species=S. Pennelli],Capana09g001691[&&NHX:species=Dom. pepper],Solyc09g011200.2.1[&&NHX:species=Tomato])S;	0	0	0	
OG17080	(Capana09g000232[&&NHX:species=Dom. pepper],Capang09g000225[&&NHX:species=Wild pepper],SPI12g00422.1[&&NHX:species=S. pimp],PGSC0003DMP400000707[&&NHX:species=Potato],Solyc12g008500.2.1[&&NHX:species=Tomato],Sopen12g003450.1[&&NHX:species=S. Pennelli],SLYcer12g00391.1[&&NHX:species=Tomato Cherry])S;	0	0	0	
OG17094	(Capana05g002561[&&NHX:species=Dom. pepper],PGSC0003DMP400040590[&&NHX:species=Potato],Sopen05g034590.1[&&NHX:species=S. Pennelli],SPI05g04960.1[&&NHX:species=S. pimp],SLYcer10g02017.1[&&NHX:species=Tomato Cherry],Capang05g002109[&&NHX:species=Wild pepper],Solyc05g056200.1.1[&&NHX:species=Tomato])S;	0	0	0	
OG17100	(Sopen01g002830.1[&&NHX:species=S. Pennelli],PGSC0003DMP400036980[&&NHX:species=Potato],Solyc01g006840.3.1[&&NHX:species=Tomato],Capana01g003597[&&NHX:species=Dom. pepper],SPI01g00388.1[&&NHX:species=S. pimp],SLYcer01g00366.1[&&NHX:species=Tomato Cherry],Capang08g000525[&&NHX:species=Wild pepper])S;	0	0	0	
OG17151	(PGSC0003DMP400004771[&&NHX:species=Potato],Sopen09g004120.1[&&NHX:species=S. Pennelli],Capang09g001878[&&NHX:species=Wild pepper],SPI09g00474.1[&&NHX:species=S. pimp],Solyc09g009380.3.1[&&NHX:species=Tomato],SLYcer09g00586.1[&&NHX:species=Tomato Cherry],Capana00g001767[&&NHX:species=Dom. pepper])S;	0	0	0	
OG17154	(PGSC0003DMP400008609[&&NHX:species=Potato],SPI06g03930.1[&&NHX:species=S. pimp],Sopen06g022240.1[&&NHX:species=S. Pennelli],Solyc06g062790.3.1[&&NHX:species=Tomato],Capana06g001203[&&NHX:species=Dom. pepper],Capang06g001160[&&NHX:species=Wild pepper],SLYcer06g04063.1[&&NHX:species=Tomato Cherry])S;	0	0	0	
OG17159	(Capang03g000002[&&NHX:species=Wild pepper],Capana03g000003[&&NHX:species=Dom. pepper],Sopen03g041780.1[&&NHX:species=S. Pennelli],PGSC0003DMP400016225[&&NHX:species=Potato],Solyc03g124050.3.1[&&NHX:species=Tomato],SLYcer03g05535.1[&&NHX:species=Tomato Cherry],SPI03g05563.1[&&NHX:species=S. pimp])S;	0	0	0	
OG17191	(SLYcer03g00059.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400023695[&&NHX:species=Potato],Sopen03g001370.1[&&NHX:species=S. Pennelli],Capana04g002860[&&NHX:species=Dom. pepper],Solyc03g005330.1.1[&&NHX:species=Tomato],Capang04g002463[&&NHX:species=Wild pepper],SPI03g00222.1[&&NHX:species=S. pimp])S;	0	0	0	
OG17200	(Capang03g000034[&&NHX:species=Wild pepper],Solyc04g072037.1.1[&&NHX:species=Tomato],SLYcer04g04881.1[&&NHX:species=Tomato Cherry],Sopen04g028090.1[&&NHX:species=S. Pennelli],PGSC0003DMP400043506[&&NHX:species=Potato],Capana00g004092[&&NHX:species=Dom. pepper],SPI04g04364.1[&&NHX:species=S. pimp])S;	0	0	0	
OG17213	(Sopen06g002350.1[&&NHX:species=S. Pennelli],SPI06g00203.1[&&NHX:species=S. pimp],Capang06g002628[&&NHX:species=Wild pepper],Solyc06g007430.3.1[&&NHX:species=Tomato],SLYcer06g00425.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400035710[&&NHX:species=Potato],Capana06g002848[&&NHX:species=Dom. pepper])S;	0	0	0	
OG17277	(Solyc01g009300.3.1[&&NHX:species=Tomato],PGSC0003DMP400025949[&&NHX:species=Potato],SPI01g00629.1[&&NHX:species=S. pimp],Capana01g001859[&&NHX:species=Dom. pepper],Sopen01g004790.1[&&NHX:species=S. Pennelli],Capang01g001577[&&NHX:species=Wild pepper],SLYcer01g00596.1[&&NHX:species=Tomato Cherry])S;	0	0	0	
OG17310	(Sopen12g003950.1[&&NHX:species=S. Pennelli],PGSC0003DMP400000549[&&NHX:species=Potato],SLYcer12g00445.1[&&NHX:species=Tomato Cherry],Solyc12g009020.2.1[&&NHX:species=Tomato],SPI12g00474.1[&&NHX:species=S. pimp],Capang09g000169[&&NHX:species=Wild pepper],Capana09g000174[&&NHX:species=Dom. pepper])S;	0	0	0	
OG17372	(Solyc03g123800.3.1[&&NHX:species=Tomato],Capang03g000047[&&NHX:species=Wild pepper],PGSC0003DMP400016192[&&NHX:species=Potato],Capana03g000051[&&NHX:species=Dom. pepper],SLYcer03g05509.1[&&NHX:species=Tomato Cherry],Sopen03g041560.1[&&NHX:species=S. Pennelli],SPI03g05536.1[&&NHX:species=S. pimp])S;	0	0	0	
OG17374	(SLYcer09g00279.1[&&NHX:species=Tomato Cherry],Sopen09g001830.1[&&NHX:species=S. Pennelli],SPI09g00183.1[&&NHX:species=S. pimp],PGSC0003DMP400041348[&&NHX:species=Potato],Capana09g002053[&&NHX:species=Dom. pepper],Solyc09g005970.1.1[&&NHX:species=Tomato],Capang09g001588[&&NHX:species=Wild pepper])S;	0	0	0	
OG17405	(PGSC0003DMP400050167[&&NHX:species=Potato],Capang06g001003[&&NHX:species=Wild pepper],Sopen06g026200.1[&&NHX:species=S. Pennelli],Capana06g001048[&&NHX:species=Dom. pepper],SPI06g04385.1[&&NHX:species=S. pimp],SLYcer06g04527.1[&&NHX:species=Tomato Cherry],Solyc06g068910.3.1[&&NHX:species=Tomato])S;	0	0	0	
OG17407	(Capana07g000727[&&NHX:species=Dom. pepper],SPI07g00916.1[&&NHX:species=S. pimp],Solyc07g017230.3.1[&&NHX:species=Tomato],SLYcer07g00892.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400016897[&&NHX:species=Potato],Capang07g000761[&&NHX:species=Wild pepper],Sopen07g005970.1[&&NHX:species=S. Pennelli])S;	0	0	0	
OG17408	(SLYcer04g03355.1[&&NHX:species=Tomato Cherry],SPI04g03080.1[&&NHX:species=S. pimp],PGSC0003DMP400007415[&&NHX:species=Potato],Capana01g003533[&&NHX:species=Dom. pepper],Solyc04g050170.4.1[&&NHX:species=Tomato],Sopen04g020890.1[&&NHX:species=S. Pennelli],Capang04g002316[&&NHX:species=Wild pepper])S;	0	0	0	
OG17414	(PGSC0003DMP400030704[&&NHX:species=Potato],Sopen06g020610.1[&&NHX:species=S. Pennelli],Capang06g001567[&&NHX:species=Wild pepper],SLYcer06g03913.1[&&NHX:species=Tomato Cherry],Capana06g001669[&&NHX:species=Dom. pepper],SPI06g03790.1[&&NHX:species=S. pimp],Solyc06g060490.3.1[&&NHX:species=Tomato])S;	0	0	0	
OG17435	(Sopen06g031460.1[&&NHX:species=S. Pennelli],SLYcer06g05068.1[&&NHX:species=Tomato Cherry],Capana06g000533[&&NHX:species=Dom. pepper],SPI06g04929.1[&&NHX:species=S. pimp],Capang00g003855[&&NHX:species=Wild pepper],Solyc06g075030.1.1[&&NHX:species=Tomato],PGSC0003DMP400021240[&&NHX:species=Potato])S;	0	0	0	
OG17441	(Capana04g001637[&&NHX:species=Dom. pepper],PGSC0003DMP400014026[&&NHX:species=Potato],SLYcer04g05500.1[&&NHX:species=Tomato Cherry],Sopen04g032500.1[&&NHX:species=S. Pennelli],Capang04g001552[&&NHX:species=Wild pepper],Solyc04g078900.3.1[&&NHX:species=Tomato],SPI04g04996.1[&&NHX:species=S. pimp])S;	0	0	0	
OG17442	(Solyc08g059730.1.1[&&NHX:species=Tomato],Capana01g003710[&&NHX:species=Dom. pepper],SPI08g04206.1[&&NHX:species=S. pimp],PGSC0003DMP400055675[&&NHX:species=Potato],Sopen08g009470.1[&&NHX:species=S. Pennelli],Capang08g000629[&&NHX:species=Wild pepper],SLYcer08g04302.1[&&NHX:species=Tomato Cherry])S;	0	0	0	
OG17471	(Sopen08g020230.1[&&NHX:species=S. Pennelli],Capang04g000286[&&NHX:species=Wild pepper],Capana04g000312[&&NHX:species=Dom. pepper],SLYcer08g05038.1[&&NHX:species=Tomato Cherry],Solyc08g066420.1.1[&&NHX:species=Tomato],PGSC0003DMP400007945[&&NHX:species=Potato],SPI08g04932.1[&&NHX:species=S. pimp])S;	0	0	0	
OG17491	(Capang03g003359[&&NHX:species=Wild pepper],Solyc09g072810.3.1[&&NHX:species=Tomato],PGSC0003DMP400006759[&&NHX:species=Potato],SPI09g03980.1[&&NHX:species=S. pimp],Capana03g003420[&&NHX:species=Dom. pepper],Sopen09g028600.1[&&NHX:species=S. Pennelli],SLYcer09g04190.1[&&NHX:species=Tomato Cherry])S;	0	0	0	
OG17512	(SPI02g04610.1[&&NHX:species=S. pimp],Capana02g003037[&&NHX:species=Dom. pepper],Capang02g002750[&&NHX:species=Wild pepper],Sopen02g037500.1[&&NHX:species=S. Pennelli],PGSC0003DMP400043303[&&NHX:species=Potato],SLYcer02g05689.1[&&NHX:species=Tomato Cherry],Solyc02g092940.3.1[&&NHX:species=Tomato])S;	0	0	0	
OG17525	(Solyc06g083500.4.1[&&NHX:species=Tomato],Capang06g000149[&&NHX:species=Wild pepper],PGSC0003DMP400034849[&&NHX:species=Potato],Capana06g000172[&&NHX:species=Dom. pepper],SPI06g05303.1[&&NHX:species=S. pimp],(Sopen06g034880.1[&&NHX:species=S. Pennelli],Sopen06g034880.2[&&NHX:species=S. Pennelli])D)S;	0	0	0	
OG17560	(Sopen01g037840.1[&&NHX:species=S. Pennelli],SLYcer01g06876.1[&&NHX:species=Tomato Cherry],SPI01g07126.1[&&NHX:species=S. pimp],Capang01g001145[&&NHX:species=Wild pepper],PGSC0003DMP400000304[&&NHX:species=Potato],Capana01g001325[&&NHX:species=Dom. pepper],Solyc01g094020.3.1[&&NHX:species=Tomato])S;	0	0	0	
OG17580	(SPI01g06250.1[&&NHX:species=S. pimp],Sopen01g030210.1[&&NHX:species=S. Pennelli],Solyc01g068270.3.1[&&NHX:species=Tomato],PGSC0003DMP400012073[&&NHX:species=Potato],Capang01g002383[&&NHX:species=Wild pepper],SLYcer01g05957.1[&&NHX:species=Tomato Cherry],Capana01g002720[&&NHX:species=Dom. pepper])S;	0	0	0	
OG17593	(Capana01g002897[&&NHX:species=Dom. pepper],Sopen01g031250.1[&&NHX:species=S. Pennelli],SLYcer01g06074.1[&&NHX:species=Tomato Cherry],Capang01g002600[&&NHX:species=Wild pepper],Solyc01g079480.3.1[&&NHX:species=Tomato],PGSC0003DMP400059841[&&NHX:species=Potato],SPI01g06370.1[&&NHX:species=S. pimp])S;	0	0	0	
OG17604	(Capana08g000962[&&NHX:species=Dom. pepper],Sopen01g038720.1[&&NHX:species=S. Pennelli],SPI01g07220.1[&&NHX:species=S. pimp],SLYcer01g06971.1[&&NHX:species=Tomato Cherry],Solyc01g094940.4.1[&&NHX:species=Tomato],PGSC0003DMP400000138[&&NHX:species=Potato],Capang01g003542[&&NHX:species=Wild pepper])S;	0	0	0	
OG17742	(SLYcer06g05166.1[&&NHX:species=Tomato Cherry],Sopen06g032510.1[&&NHX:species=S. Pennelli],SPI06g05047.1[&&NHX:species=S. pimp],PGSC0003DMP400052927[&&NHX:species=Potato],Solyc06g076100.3.1[&&NHX:species=Tomato],Capang06g000393[&&NHX:species=Wild pepper],Capana06g000421[&&NHX:species=Dom. pepper])S;	0	0	0	
OG17743	(Solyc03g098150.3.1[&&NHX:species=Tomato],PGSC0003DMP400054053[&&NHX:species=Potato],SPI03g04200.1[&&NHX:species=S. pimp],Capana03g001520[&&NHX:species=Dom. pepper],Sopen03g028850.1[&&NHX:species=S. Pennelli],Capang03g001444[&&NHX:species=Wild pepper],SLYcer03g04137.1[&&NHX:species=Tomato Cherry])S;	0	0	0	
OG17828	(Capana02g002330[&&NHX:species=Dom. pepper],Capang02g002082[&&NHX:species=Wild pepper],Solyc02g081690.1.1[&&NHX:species=Tomato],SPI02g03452.1[&&NHX:species=S. pimp],Sopen02g026300.1[&&NHX:species=S. Pennelli],SLYcer02g04556.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400030997[&&NHX:species=Potato])S;	0	0	0	
OG17841	(SPI02g04625.1[&&NHX:species=S. pimp],Capang02g002769[&&NHX:species=Wild pepper],Solyc02g093100.3.1[&&NHX:species=Tomato],Capana02g003057[&&NHX:species=Dom. pepper],PGSC0003DMP400017360[&&NHX:species=Potato],SLYcer02g05705.1[&&NHX:species=Tomato Cherry],Sopen02g037670.1[&&NHX:species=S. Pennelli])S;	0	0	0	
